name,gdp,gdp_per_capita,gdp_growth,fertility,infant_mortality,sex_ratio,population,pop_growth,pop_density,urban_population,urban_population_growth,imports,exports,unemployment,employment_industry,employment_agriculture,employment_services,tourists,surface_area,forested_area,internet_users,homicide_rate,refugees,threatened_species,co2_emissions,life_expectancy_avg,primary_school_enrollment_avg,secondary_school_enrollment_avg,post_secondary_enrollment_avg,region_Central America,region_Central Asia,region_Eastern Africa,region_Eastern Asia,region_Eastern Europe,region_Middle Africa,region_Northern Africa,region_Northern America,region_Northern Europe,region_Oceania,region_South America,region_South-Eastern Asia,region_Southern Africa,region_Southern Asia,region_Southern Europe,region_Western Africa,region_Western Asia,region_Western Europe
Malaysia,-0.05754986219991951,-0.18581798400234817,0.4438970986067913,-0.5264333182526456,-0.7858928049128383,0.1594645230421233,-0.07071808180736756,0.029426884103261924,-0.1244717209810298,0.7491945323378477,0.33269851032230746,0.34544349103391525,0.48400105277826594,-0.7347990640943958,0.842178140906455,-0.6143544540456025,0.3679850185048677,1.2451130011487357,-0.20498004331088157,1.634569871370146,0.8945008088039967,-0.4621458330003481,-0.1644487493964097,3.3374655842709466,0.037808046211426666,0.47442483486095627,0.21770492999008925,-0.05284242378974384,0.17179415275223847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maldives,-0.24104153266485434,-0.22532857060989475,1.1392299443957907,-0.6038309067267512,-0.7412451585216622,3.2534586789874878,-0.27855946244984453,1.9042685340043086,0.701820293112883,-0.8695923669824918,0.9950121342076792,-0.354761892963856,-0.37467133861412355,-0.15221070233639986,-0.19331746811950234,-0.7020659540858641,0.9551368823018589,-0.4301511918855736,-0.37138101103268056,-1.2046328282524144,0.2723971984675961,-0.6012865139036787,0.3814564078032909,-0.4865151125636807,-0.06221710044228397,0.8249132522995085,-0.3985431168031079,-0.18623134110690928,-0.07828681481298688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mali,-0.23488881778522974,-0.582674486983222,1.0760178675058816,2.4920726322374738,2.185656104899886,-0.08239637705390065,-0.1498357317314425,1.547155838785062,-0.16420242957862943,-0.7406230810476295,1.6021329561026034,-0.33606645808127344,-0.3720873022656919,0.022565806190998784,-1.496823705363943,1.7954035996921136,-1.507480643526298,-0.5189784496976031,0.25378520062686066,-1.1781394904643345,-1.4625806481372547,-0.4820230731293953,-0.23517193418161808,-0.53002437460099,-0.2151563608591553,-1.7712972472453203,-2.0317894739482707,-1.440762550811393,-1.2652908439606068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Malta,-0.23625129740779244,0.6383265479060005,1.044411829060927,-0.9908188490972794,-0.8305404513040144,-0.07326955063518328,-0.27919945664650647,-0.7740766801400439,0.49710284466127064,1.5541407652416435,-0.8263503314770934,-0.33629521201198354,-0.36030756114658447,-0.7347990640943958,-0.2298643719674774,-1.0390627700300277,1.3883751507345898,-0.3534336144569037,-0.3713734478794584,-1.3017750668087071,0.9117814646466745,-0.5118389333229661,-0.3808481593013894,-0.5614477305168245,-0.22364258665136033,1.2792500897198535,0.19502095280751777,0.7120332666491945,0.499364997591196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mauritania,-0.2398504667957974,-0.5512122830317058,0.09623067571229156,1.4859039820741,1.570510754621459,-0.05957931100710593,-0.25171888950820626,1.3685994911754382,-0.1700722900674079,-0.23364037082092978,1.491747352121708,-0.3525367410924029,-0.3669553194619631,0.46921688353879554,-0.8267971348177352,1.25528541523366,-1.1597499280737111,-0.5031188966955328,0.14815719430616453,-1.341515073490827,-1.1930024169914808,-0.4820230731293953,-0.3160467722852774,-0.4526745754235512,-0.2151563608591553,-1.0119056761284586,-0.18682599643244,-1.5825938046676202,-1.2494406417909798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Turkey,0.15686069391252697,-0.26180775132063144,-0.15661763184734467,-0.4490357297785399,-0.6370673169422512,-0.2147353601253103,0.26869435067335434,0.11870505790807356,-0.11908697292934048,0.7047223647741021,0.16712010435096433,0.36428796256832413,0.2773864145831368,1.110064081472591,0.7569020319278469,-0.24965926966767224,-0.04245123579982522,2.616809524572918,0.023547690238781477,-0.67918162878883,0.5419754296133696,-0.41245273267773,2.9433107198253787,0.37158422206103026,0.24696855250165628,0.6301974648336464,-0.7009961459040639,0.752556482036688,0.2580896978979854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mexico,0.3916694866921628,-0.2494168797174208,-0.4094659394069808,-0.4490357297785399,-0.40886823538735073,-0.29231338468441254,0.5599178323666434,-0.14912946350636158,-0.14009234145529972,0.9181887690800815,-0.16403670759172154,1.2548686064466317,1.329168606159718,-0.695959839977196,0.769084333210505,-0.5081773750494962,0.27107645846070394,2.3102832398691295,0.6189256666176418,0.15094295523767295,0.36225660884952043,2.221281584421028,-0.13433217788500515,3.3229624969251765,0.3310820257949825,0.3316332573859896,0.251730895763947,0.7019024628023213,-0.007841471836867009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moldova, Republic Of",-0.23793426880584934,-0.5110234193547479,-0.15661763184734467,-1.0682164375713847,-0.46343758097656607,-0.47028649984941095,-0.2557417101729384,-1.3097457229689144,-0.11268348875976397,-0.7584119480731277,-1.2678927474006747,-0.3445060917370184,-0.36523022257013305,-0.3464068229223985,-0.33950508351140213,0.5535934149115663,-0.5212935324886333,-0.521249014769483,-0.35446677516670916,-0.8028172051332029,0.718238119208683,-0.2633734317098758,-0.38634697151555036,-0.6001226301055438,-0.2161547403641206,-0.09674147503890497,-0.8938099519559242,0.1092504377602302,-0.016647139708881993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,-0.240074862982205,6.424984842841245,0.8863816368361543,-0.8747224663861208,-0.9297574432844059,-0.34251092998736066,-0.281831269516453,-0.6847985063352322,12.622003097266951,1.789843253329495,-0.8263503314770934,1.1134432217694166,1.2315129643270193,-0.46292449527399776,0.01378165368568906,-0.9882824279014549,1.2002585341782726,-0.5083824793621635,-0.37153126567669353,0.07146294187343342,1.4440256646011502,-0.670856854355344,-0.3899000501770082,-0.5977054488812489,-0.11269766416209176,1.1948732484846458,0.0967237183497073,0.6959928272249786,0.9678265283823934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mongolia,-0.23705070882186946,-0.4612818378454677,1.0760178675058816,0.17014497801430487,-0.1806691538324503,-0.23298901296274635,-0.2606788082614733,0.4758177531273208,-0.17123655991642178,0.3889699750715086,0.0015416983796214566,-0.34382329591353517,-0.34843398630532724,-0.2298891505707994,-0.047129852727602554,0.1611998620998693,-0.17356281703604634,-0.49585996896573487,0.41711099024854165,-0.9926861259477752,-0.28058378849809334,-0.05466241035487986,-0.38981545306602106,-0.5759508178625943,-0.20142864266588245,-0.35636252499338783,0.12318835839604052,0.2662778973867669,0.8903366511086613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
